id	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
2610	3.48 	3.19 	6.52 	5.83 	5.03 	3.23 	2.59 	2.10 	2.82 	6.66 	2.20 	5.76 	6.45 	3.73 	3.23 	2.16 	2.39 	3.50 	2.83 	3.37 	1.48 
2611	4.09 	5.08 	8.27 	4.50 	4.64 	2.85 	1.51 	1.43 	4.69 	9.61 	2.21 	5.29 	3.61 	1.74 	1.97 	2.15 	2.28 	1.98 	1.48 	1.34 	0.79 
2612	3.35 	4.16 	4.63 	3.44 	2.10 	3.52 	2.83 	1.26 	1.60 	2.87 	1.33 	4.74 	3.95 	4.08 	3.76 	1.64 	1.82 	2.49 	2.97 	3.51 	1.24 
2613	4.43 	4.15 	3.54 	2.94 	2.54 	1.93 	1.81 	1.37 	1.06 	2.84 	1.69 	2.41 	1.82 	1.44 	1.50 	1.41 	1.69 	1.60 	1.32 	2.27 	1.28 
2614	3.49 	3.92 	3.64 	2.38 	2.19 	1.20 	0.77 	0.57 	0.71 	2.17 	0.93 	3.59 	2.92 	1.66 	1.29 	1.20 	1.63 	1.55 	1.59 	1.53 	1.04 
2615	4.95 	4.97 	21.35 	17.81 	-266.37 	104.53 	79.53 	108.15 	302.34 	998.12 	2.43 	4.53 	2.70 	1.75 	2.20 	1.35 	2.17 	2.82 	1.55 	1.17 	0.72 
2616	2.94 	5.04 	15.51 	13.56 	10.40 	7.96 	306.15 	-1.04 	-1.02 	-3.19 	3.96 	7.48 	5.69 	2.82 	4.18 	6.22 	2.52 	6.11 	3.15 	6.07 	3.75 
2617	5.82 	9.32 	13.88 	9.29 	7.22 	4.62 	2.70 	1.89 	2.45 	9.22 	2.58 	6.99 	5.29 	3.94 	3.30 	4.22 	5.13 	6.92 	8.76 	4.98 	3.74 
2618	4.70 	4.47 	5.37 	2.23 	2.32 	2.33 	1.96 	1.31 	2.01 	8.11 	3.22 	8.18 	7.69 	6.22 	7.03 	5.39 	4.54 	4.97 	3.91 	2.02 	4.45 
2619	2.42 	2.92 	4.80 	5.99 	4.67 	3.17 	2.21 	1.68 	5.11 	18.98 	2.55 	5.98 	3.38 	1.15 	1.94 	1.65 	2.88 	3.05 	1.66 	1.19 	0.99 
2620	10.44 	8.85 	13.62 	15.42 	11.50 	4.87 	5.78 	5.41 	5.99 	5.61 	2.05 	5.61 	7.64 	3.03 	2.50 	2.22 	3.66 	7.04 	8.28 	8.12 	2.02 
2621	4.90 	3.67 	4.75 	4.07 	3.19 	2.25 	1.43 	1.27 	2.64 	6.51 	3.51 	6.68 	6.47 	4.83 	3.07 	2.37 	2.92 	4.50 	3.54 	2.62 	2.19 
2622	3.96 	5.11 	7.21 	4.14 	2.91 	21.09 	17.46 	143.71 	-39.24 	-28.32 	-7.91 	-10.95 	-16.21 	-6.40 	21.38 	132.21 	2.91 	2.30 	1.90 	1.32 	0.59 
2623	4.16 	8.37 	22.90 	11.11 	8.71 	6.10 	3.62 	3.53 	3.38 	9.20 	3.76 	9.99 	10.78 	7.04 	8.24 	13.65 	16.82 	31.28 	32.41 	23.85 	10.30 
2624	3.97 	3.92 	5.68 	3.33 	2.87 	1.94 	2.29 	2.42 	3.39 	2.46 	2.00 	3.63 	3.28 	2.64 	2.01 	2.22 	2.32 	4.98 	2.20 	2.38 	1.62 
2625	3.84 	2.72 	3.73 	3.31 	2.41 	1.68 	1.74 	1.53 	2.57 	4.71 	1.64 	2.32 	1.86 	1.13 	1.24 	1.31 	2.54 	1.95 	1.58 	1.56 	1.04 
2626	6.11 	4.57 	19.03 	10.97 	6.22 	6.29 	3.50 	2.34 	2.13 	3.28 	1.41 	3.71 	3.98 	2.70 	2.99 	4.76 	6.73 	14.90 	3.66 	2.68 	2.03 
2627	2.78 	3.61 	3.94 	3.49 	3.01 	1.75 	1.42 	1.30 	-26.85 	226.29 	-1.75 	-2.64 		1.67 	2.17 	2.07 	2.18 	2.66 	1.82 	1.39 	1.18 
2628	6.93 	-2.95 	-3.08 	-3.10 	-10.73 	-7.17 	-3.41 	-1.97 	-4.82 	4.98 	1.80 	3.98 	3.35 	4.03 	2.75 	4.29 	3.21 	3.39 	3.98 	1.89 	1.01 
2629	4.48 	2.64 	3.43 	2.90 	3.00 	2.12 	1.18 	1.06 	1.31 	3.72 	1.98 	4.81 	4.58 	3.69 	2.59 	2.32 	6.09 	13.55 	15.14 	6.83 	4.94 
2630	2.98 	2.65 	3.83 	2.79 	2.81 	2.79 	2.01 	1.73 	4.65 	6.84 	1.18 	2.36 	2.58 	1.58 	1.52 	1.82 	2.52 	2.04 	1.82 	1.72 	1.41 
2631	5.18 	5.48 	12.37 	51.38 	28.30 	34.38 	22.05 	14.94 	4.58 	11.91 	4.48 	8.12 	12.45 	10.30 	7.89 	9.88 	12.22 	19.12 	13.15 	10.44 	11.57 
2632	4.32 	3.92 	5.91 	5.22 	4.45 	3.67 	3.13 	2.27 	3.14 	6.62 	2.09 	4.60 	4.85 	3.30 	2.80 	4.45 	5.22 	13.49 	18.24 	10.01 	8.84 
2633	5.36 	4.85 	8.53 	8.57 	6.37 	4.42 	3.31 	2.74 	1.78 	8.46 	4.03 	4.62 	5.34 	2.32 	1.84 	2.90 	4.20 	4.71 	3.18 	2.50 	1.36 
2634	6.52 	5.37 	9.41 	6.63 	10.29 	13.02 	6.29 	-2.80 	4.29 	14.91 	16.93 	36.64 	-38.69 	-37.94 	95.31 	86.25 	74.28 	96.41 	74.74 	37.07 	34.68 
2635	2.39 	2.87 	5.57 	4.93 	4.10 	3.67 	3.10 	2.20 	3.57 	7.07 	2.51 	5.40 	4.57 	3.52 	3.42 	5.33 	10.41 	23.57 	23.73 	8.45 	5.63 
2636	5.60 	9.30 	19.69 	15.26 	13.82 	12.33 	10.43 	4.91 	4.28 	5.52 	3.49 	8.97 	8.63 	7.71 	5.95 	8.57 	14.07 	69.38 	50.73 	14.56 	12.23 
2637	3.77 	3.00 	4.21 	3.20 	2.56 	2.11 	1.98 	1.29 	1.58 	2.99 	1.38 	4.75 	4.78 	5.08 	-2.73 	54.25 	79.95 	125.49 	97.91 	46.64 	28.27 
2638	4.85 	14.02 	10.90 	5.82 	6.11 	4.93 	6.11 	3.80 	4.88 	16.28 	4.33 	6.34 	7.05 	3.44 	2.11 	3.91 	3.29 	7.15 	3.96 	2.81 	1.77 
2639	6.54 	9.50 	11.93 	7.58 	4.53 	3.59 	2.82 	2.09 	2.17 	-4.43 	-0.70 	-1.43 	-1.96 	-2.08 	104.38 	132.79 	68.09 	12.42 	6.91 	7.52 	4.45 
2640	3.89 	4.12 	5.46 	4.48 	5.52 	3.95 	2.40 	13.04 	9.84 	138.07 	-43.22 	7.70 	13.08 	5.94 	5.64 	4.45 	3.63 	5.33 	3.40 	2.65 	1.49 
2641	3.79 	2.92 	4.58 	3.09 	2.68 	1.24 	1.31 	1.35 	1.65 	3.26 	1.12 	2.90 	3.35 	1.91 	2.95 	2.69 	4.63 	8.15 	6.86 	5.88 	5.38 
2642	7.81 	10.96 	15.12 	10.04 	5.45 	4.68 	2.80 	2.59 	2.65 	4.98 	1.78 	4.31 	3.74 	2.19 	2.09 	2.61 	2.98 	5.36 	3.83 	2.14 	2.14 
2643	5.26 	5.90 	5.10 	2.95 	1.71 	1.46 	1.15 	0.86 	2.80 	4.23 	2.10 	3.31 	2.60 	2.61 	2.06 	2.82 	3.56 	4.86 	3.61 	3.01 	4.69 
2644	4.98 	3.20 	4.18 	3.06 	1.97 	1.42 	0.99 	0.70 	1.18 	4.06 	1.12 	3.18 	2.90 	1.78 	2.72 	3.39 	6.33 	4.25 	2.98 	1.86 	0.88 
2645	3.78 	4.30 	8.44 	3.48 	2.66 	1.87 	1.58 	1.02 	1.22 	4.09 	1.17 	2.95 	3.99 	2.68 	2.30 	1.77 	1.66 	2.39 	2.93 	2.58 	1.84 
2646	6.16 	11.06 	8.94 	3.91 	2.32 	2.13 	3.12 	1.79 	5.44 	10.57 	3.82 	7.49 	7.44 	6.18 	5.01 	3.12 	4.00 	4.86 	6.35 	14.47 	8.33 
2647	3.46 	4.66 	8.78 	11.59 	10.57 	6.14 	5.44 	38.78 	5.61 	14.74 	4.23 	9.73 	9.23 	8.48 	9.41 	9.45 	9.77 	9.71 	9.07 	3.13 	1.47 
2648	12.99 	5.01 	7.89 	8.30 	9.25 	4.39 	2.49 	2.15 	1.28 	3.39 	0.70 	1.52 	0.94 	0.77 	0.76 	0.57 	1.09 	0.97 	1.09 	1.57 	0.86 
2649	4.75 	5.03 	7.73 	6.54 	4.72 	5.63 	3.26 	2.35 	2.20 	7.06 	5.24 	16.14 	6.05 	4.65 	2.82 	5.01 	6.36 	8.49 	4.53 	3.26 	3.22 
2650	4.17 	3.39 	5.37 	4.66 	6.63 	4.11 	3.21 	1.87 	3.01 	6.74 	2.11 	5.25 	5.25 	3.11 	2.85 	2.75 	3.74 	3.45 	3.47 	2.13 	1.91 
2651	3.22 	3.38 	5.72 	3.19 	2.14 	1.66 	1.38 	1.35 	1.93 	5.11 	2.68 	5.73 	5.89 	3.91 	2.14 	1.58 	1.97 	3.72 	3.13 	2.38 	1.74 
2652	3.92 	7.70 	5.12 	3.60 	2.60 	2.35 	2.27 	1.53 	2.40 	2.51 	1.00 	1.98 	1.63 	1.60 	1.45 	1.71 	2.95 	2.55 	2.13 	2.29 	1.00 
2653	1.95 	2.08 	3.28 	2.56 	1.70 	1.43 	0.85 	0.71 	1.24 	2.85 	1.34 	2.60 	3.00 	1.72 	1.51 	1.86 	3.27 	4.29 	3.04 	2.36 	1.75 
2654	4.50 	3.70 	3.38 	2.57 	2.06 	1.62 	1.59 	0.99 	2.67 	5.75 	1.91 	4.41 	4.78 	2.47 	1.62 	1.59 	1.94 	2.30 	1.59 	1.27 	1.00 
2655	6.89 	7.21 	16.84 	12.78 	6.75 	4.33 	2.56 	2.13 	2.13 	6.04 	2.19 	4.04 	2.98 	1.96 	1.66 	1.89 	2.12 	2.83 	2.41 	1.94 	1.00 
2656	4.83 	5.35 	12.27 	16.71 	11.39 	7.59 	5.02 	2.98 	3.55 	109.34 	25.41 	-6.66 	-4.28 	2.11 	1.93 	1.36 	2.29 	2.24 	1.93 	1.44 	0.85 
2657	3.83 	5.41 	9.71 	7.90 	9.00 	3.42 	3.14 	2.22 	3.51 	19.05 	5.94 	274.29 	77.67 	-53.66 	36.02 	32.20 	29.43 	42.03 	61.79 	17.04 	4.86 
2658	4.16 	5.95 	9.43 	4.32 	9.43 	4.24 	3.46 	2.37 	3.26 	6.50 	2.79 	6.44 	7.22 	4.74 	2.72 	3.61 	4.34 	4.50 	3.79 	3.01 	1.74 
2659	9.56 	7.32 	10.19 	6.19 	4.06 	2.95 	3.44 	3.78 	2.29 	4.11 	2.01 	5.07 	4.80 	4.13 	3.15 	3.14 	4.00 	6.95 	6.19 	3.51 	2.70 
2660	3.34 	6.07 	9.40 	5.87 	4.99 	5.00 	2.94 	1.71 	4.09 	6.87 	1.79 	3.53 	3.52 	2.27 	1.99 	2.55 	3.87 	6.40 	7.26 	2.80 	1.69 
2661	5.33 	4.70 	6.89 	5.62 	4.25 	3.76 	2.71 	1.83 	1.74 	5.15 	1.33 	2.70 	2.04 	1.28 	1.58 	1.59 	2.51 	2.68 	2.03 	1.84 	1.13 
2662	6.14 	5.63 	8.22 	4.19 	4.47 	4.41 	2.93 	3.19 	21.77 	35.90 	7.98 	27.63 	33.16 	140.78 	62.98 	44.45 	34.26 	78.25 	53.39 	67.91 	20.02 
2663	2.97 	2.79 	5.09 	4.26 	3.41 	2.91 	2.00 	1.29 	2.15 	7.08 	1.47 	2.10 	2.42 	1.53 	1.83 	1.30 	1.62 	1.27 	1.16 	1.78 	1.50 
2664	2.21 	2.29 	3.02 	2.73 	2.53 	2.41 	1.89 	1.07 	1.74 	2.76 	1.46 	2.06 	2.73 	2.55 	2.35 	2.10 	2.56 	4.42 	5.42 	4.60 	3.29 
2665	5.38 	3.41 	5.14 	3.95 	3.68 	2.36 	2.21 	1.51 	2.40 	5.06 	3.66 	7.78 	9.18 	4.34 	3.79 	3.28 	2.67 	3.67 	3.09 	2.87 	1.43 
2666	2.22 	3.58 	7.48 	6.42 	5.46 	3.63 	2.99 	1.58 	8.02 	11.58 	3.73 	6.65 	3.44 	2.20 	2.14 	4.52 	5.10 	6.04 	4.88 	3.41 	1.46 
2667	2.75 	2.84 	2.87 	2.08 	1.65 	2.17 	1.16 	0.80 	1.03 	2.18 	1.39 	4.40 	3.64 	2.88 	2.09 	1.79 	1.53 	1.70 	1.10 	0.85 	0.65 
2668	3.27 	3.91 	10.34 	9.17 	10.26 	6.29 	11.22 	91.16 	1.53 	5.24 	1.40 	9.00 	5.17 	4.95 	4.68 	4.32 	8.20 	9.06 	6.34 	7.12 	2.72 
2669	1.44 	1.40 	2.11 	1.90 	1.64 	2.03 	1.47 	0.93 	1.42 	2.95 	0.96 	1.47 	0.96 	0.71 	0.69 	0.56 	1.33 	1.31 	1.10 	1.33 	0.95 
2670	2.99 	3.33 	5.40 	4.48 	3.37 	3.49 	2.95 	3.67 	11.91 	12.34 	3.20 	11.27 	15.40 	10.97 	10.15 	4.36 	5.09 	3.77 	4.55 	9.42 	4.88 
2671	5.00 	1.20 	1.83 	1.35 	1.13 	1.06 	0.79 	0.69 	0.72 	2.18 	0.80 	2.19 	1.68 	1.36 	1.06 	1.22 	1.37 	1.69 	1.85 	1.23 	1.40 
2672	1.63 	1.73 	2.07 	1.73 	1.34 	1.53 	0.94 	0.90 	2.30 	5.05 	1.17 	2.19 	2.31 	1.43 	1.23 	1.24 	1.56 	1.39 	1.05 	0.85 	0.66 
2673	2.24 	1.94 	3.05 	2.55 	2.30 	2.34 	2.00 	1.29 	2.03 	9.25 	4.27 	15.09 	15.87 	5.82 	1.88 	1.71 	1.94 	2.66 	1.92 	1.52 	1.20 
2674	2.42 	2.77 	5.65 	4.49 	3.39 	2.53 	2.23 	2.33 	3.45 	6.18 	2.56 	4.79 	4.06 	2.54 	2.46 	2.68 	3.41 	4.39 	3.66 	2.77 	1.53 
2675	1.75 	2.04 	3.93 	5.21 	4.32 	2.94 	1.92 	1.22 	2.21 	4.83 	1.81 	2.97 	3.47 	1.71 	1.43 	0.94 	2.10 	2.91 	16.04 	7.69 	-15.46 
2676	10.02 	11.78 	24.43 	15.43 	11.44 	7.31 	5.54 	3.96 	3.57 	19.42 	-0.10 	-0.30 	-0.49 	-0.51 	7.73 	9.92 	16.17 	26.11 	34.10 	21.41 	11.12 
2677	7.74 	-36.26 	-13.43 	49.71 	26.59 	11.76 	5.66 	5.89 	6.84 	12.17 	8.01 	15.58 	13.14 	7.28 	8.93 	10.65 	20.08 	36.71 	18.19 	10.93 	5.37 
2678	1.98 	4.50 	4.68 	3.72 	3.90 	3.72 	2.22 	1.33 	1.46 	4.38 	1.61 	3.44 	4.75 	3.37 	1.97 	1.43 	2.55 	2.57 	2.50 	1.72 	1.24 
2679	5.75 	3.06 	3.60 	3.69 	2.47 	1.98 	1.32 	1.11 	1.42 	4.04 	2.20 	2.58 	1.82 	1.19 	1.07 	0.95 	1.66 	2.01 	1.94 	1.38 	0.96 
2680	1.96 	2.56 	3.76 	3.23 	2.57 	2.01 	1.52 	1.26 	2.11 	6.72 	2.06 	4.49 	4.59 	2.91 	3.00 	3.47 	4.24 	7.72 	9.70 	5.63 	6.93 
2681	4.76 	7.62 	13.79 	12.89 	10.78 	6.34 	6.52 	4.26 	3.72 	4.25 	2.09 	2.94 	2.57 	1.60 	2.27 	4.78 	4.12 	26.85 	17.50 	11.63 	7.09 
2682	2.60 	2.86 	5.24 	5.29 	4.51 	2.88 	2.91 	1.62 	2.64 	8.05 	2.75 	3.14 	1.92 	1.19 	1.09 	0.74 	1.07 	1.20 	0.95 	0.85 	0.60 
2683	2.59 	2.93 	4.55 	3.28 	2.90 	1.78 	1.62 	1.76 	2.54 	4.73 	2.25 	5.36 	3.74 	2.55 	2.10 	2.93 	3.34 	4.74 	3.73 	2.38 	1.59 
2684	5.14 	7.72 	14.00 	8.48 	6.09 	4.16 	1.77 	1.21 	3.74 	14.87 	3.84 	4.90 	3.61 	2.42 	2.00 	3.74 	4.44 	4.87 	3.51 	2.46 	1.94 
2685	3.11 	4.13 	5.58 	3.45 	2.53 	2.39 	2.52 	2.08 	4.79 	4.03 	1.59 	1.79 	2.86 	2.46 	2.19 	2.80 	2.05 	4.49 	2.98 	1.61 	1.38 
2686	3.95 	5.13 	7.69 	6.32 	3.76 	2.61 	2.06 	1.84 	1.57 	3.22 	1.76 	3.24 	3.23 	1.78 	1.21 	1.32 	1.93 	2.03 	1.54 	1.45 	0.92 
2687	3.42 	3.77 	6.06 	4.28 	3.36 	2.52 	2.00 	4.32 	9.41 	15.83 	5.25 	9.08 	10.92 	4.64 	3.08 	2.72 	3.17 	4.18 	3.75 	2.06 	1.45 
2688	2.22 	2.44 	4.45 	3.44 	5.55 	5.28 	4.13 	3.10 	4.53 	7.90 	4.25 	5.05 	5.14 	3.29 	2.41 	1.77 	3.28 	6.77 	5.38 	4.40 	2.14 
2689	3.93 	5.06 	6.33 	5.29 	3.96 	3.00 	2.27 	1.65 	2.15 	13.28 	1.56 	3.93 	3.55 	1.86 	1.83 	2.43 	2.48 	3.20 	2.61 	2.10 	1.04 
2690	9.45 	7.75 	15.52 	18.31 	11.30 	15.70 	6.31 	5.46 	2.29 	6.58 	2.16 	3.17 	4.46 	3.90 	2.36 	2.50 	2.87 	4.67 	2.82 	1.67 	1.35 
2691	14.58 	-3.72 	-2.97 	8.48 	7.35 	4.70 	3.54 	2.57 	2.65 	3.65 	2.61 	4.45 	4.64 	3.85 	3.44 	3.60 	4.47 	5.80 	6.29 	4.39 	3.07 
2692	5.16 	5.93 	16.80 	9.67 	6.60 	4.07 	3.35 	3.33 	3.13 	6.96 	2.90 	5.90 	4.67 	2.58 	2.52 	2.52 	3.53 	6.58 	4.93 	3.09 	2.16 
2693	3.89 	1.86 	3.27 	2.52 	2.23 	2.07 	1.44 	0.94 	2.26 	6.26 	1.81 	2.83 	1.97 	1.37 	1.61 	3.14 	3.06 	3.82 	2.17 	2.50 	1.38 
2694	4.38 	5.35 	8.76 	6.65 	9.01 	3.57 	2.81 	1.75 	3.87 	5.01 	8.12 	10.86 	8.33 	4.95 	4.91 	6.28 	12.11 	11.82 	6.67 	3.77 	2.87 
2695	4.05 	5.54 	6.81 	5.79 	3.99 	3.17 	2.62 	1.80 	2.47 	5.96 	2.65 	6.88 	5.83 	3.05 	3.05 	4.26 	4.69 	5.46 	5.88 	3.15 	1.99 
2696	2.95 	2.21 	2.02 	1.33 	1.13 	1.11 	0.81 	0.84 	0.88 	1.76 	0.68 	1.30 	1.07 	0.75 	0.70 	1.00 	1.53 	2.21 	1.53 	1.25 	0.82 
2697	2.71 	2.90 	4.39 	3.84 	3.93 	2.61 	2.64 	1.87 	2.07 	4.77 	2.22 	4.88 	3.75 	2.59 	3.07 	2.96 	2.78 	3.78 	3.88 	2.92 	1.53 
2698	2.93 	3.96 	6.68 	7.21 	6.31 	3.57 	3.23 	3.59 	4.16 	6.59 	3.52 	10.12 	11.41 	4.49 	4.20 	5.78 	4.57 	5.18 	5.39 	2.70 	1.65 
2699	4.28 	4.89 	7.68 	7.32 	7.04 	3.98 	19.77 	4.66 	18.43 	33.78 	13.55 	8.72 	9.28 	9.50 	8.56 	6.95 	6.97 	8.32 	4.29 	2.78 	1.51 
2700	3.70 	8.54 	26.19 	15.96 	12.53 	8.03 	7.70 	6.70 	5.84 	13.60 	5.04 	8.71 	6.31 	3.91 	3.22 	5.06 	4.78 	5.78 	3.33 	3.25 	2.77 
2701	4.42 	7.89 	9.56 	6.02 	4.97 	3.23 	2.42 	1.96 	1.72 	3.88 	2.49 	3.10 	3.24 	2.10 	1.91 	2.32 	3.20 	4.18 	3.01 	2.91 	1.95 
2702	6.59 	8.29 	15.57 	14.81 	12.25 	6.76 	5.19 	7.42 	10.81 	18.27 	8.94 	19.17 	28.38 	26.10 	24.45 	3.47 	3.16 	7.37 	6.08 	3.47 	2.59 
2703	4.27 	9.34 	31.45 	36.07 	27.04 	15.14 	9.54 	9.24 	7.85 	45.28 	13.92 	26.60 	28.77 	15.77 	13.88 	14.33 	32.94 	6.60 	3.75 	3.84 	3.40 
2704	5.80 	7.98 	13.70 	9.68 	7.34 	4.58 	4.30 	3.13 	2.71 	7.50 	2.85 	9.90 	15.17 	12.53 	5.47 	5.45 	8.15 	10.02 	5.45 	3.97 	2.85 
2705	3.68 	3.68 	3.38 	4.99 	4.43 	3.88 	2.84 	1.99 	2.10 	2.87 	1.33 	1.75 	2.58 	3.04 	2.26 	2.84 	1.97 	3.88 	3.76 	3.43 	2.45 
2706	1.58 	1.90 	5.17 	5.33 	3.89 	3.19 	1.85 	1.26 	1.94 	4.46 	2.18 	3.98 	3.34 	2.10 	2.24 	1.89 	3.50 	5.09 	4.52 	2.70 	1.44 
2707	4.46 	3.84 	4.31 	2.27 	1.29 	1.05 	0.71 	0.67 	0.77 	1.78 	1.57 	1.92 	1.86 	0.99 	1.08 	1.15 	1.52 	2.24 	1.99 	1.48 	0.91 
2708	13.18 	67.28 	16.04 	11.21 	6.44 	3.57 	3.00 	2.31 	3.33 	6.59 	1.97 	5.31 	6.86 	3.49 	3.12 	6.52 	11.05 	15.41 	10.86 	5.62 	2.69 
2709	2.51 	4.18 	6.77 	4.33 	3.77 	2.51 	1.77 	1.41 	4.03 	14.21 	4.68 	12.65 	14.50 	9.02 	8.62 	11.65 	17.90 	8.17 	6.77 	3.24 	1.28 
2710	4.67 	6.04 	8.82 	8.07 	4.48 	2.79 	2.40 	1.62 	1.88 	5.52 	1.84 	5.16 	4.64 	4.37 	3.82 	3.38 	5.43 	7.29 	7.06 	12.49 	9.20 
2711	4.94 	4.97 	10.87 	8.83 	10.70 	6.91 	3.94 	4.95 	7.55 	5.48 	3.23 	5.01 	3.41 	2.52 	1.89 	1.40 	1.78 	1.93 	1.63 	1.26 	0.84 
2712	1.55 	1.45 	2.26 	1.97 	1.50 	1.23 	1.23 	1.41 	4.50 	6.45 	3.64 	5.12 	6.17 	2.77 	1.87 	1.34 	1.49 	1.71 	1.22 	1.56 	0.97 
2713	1.99 	2.62 	5.01 	4.27 	3.14 	2.17 	1.80 	1.19 	1.34 	3.64 	1.31 	4.62 	3.97 	2.26 	4.45 	4.31 	3.19 	7.64 	8.77 	4.93 	4.04 
2714	1.96 	1.95 	2.78 	2.13 	1.63 	1.23 	1.02 	0.89 	1.25 	2.85 	0.89 	1.64 	1.55 	1.06 	0.93 	1.14 	1.39 	2.55 	2.09 	1.29 	0.94 
2715	5.11 	10.79 	4.32 	3.92 	5.71 	7.46 	4.85 	3.38 	13.92 	20.90 	4.32 	6.89 	3.25 	2.13 	1.84 	1.55 	5.54 	8.28 	5.03 	3.86 	2.06 
2716	2.92 	2.45 	4.59 	3.32 	2.49 	1.93 	1.64 	2.18 	3.89 	6.31 	1.91 	4.47 	3.05 	1.71 	1.73 	2.02 	2.16 	5.46 	3.00 	1.73 	1.18 
2717	4.66 	2.46 	5.45 	3.66 	3.58 	2.19 	2.16 	1.11 	1.35 	4.91 	2.29 	6.69 	4.80 	1.79 	1.70 	1.68 	3.01 	5.07 	4.26 	3.25 	2.12 
2718	3.02 	1.82 	2.89 	1.97 	2.04 	1.43 	1.14 	0.87 	2.36 	3.45 	3.70 	3.97 	4.92 	3.18 	3.76 	7.16 	7.52 	12.55 	7.92 	8.65 	5.98 
2719	4.21 	5.29 	8.14 	7.70 	8.88 	6.25 	3.52 	3.60 	4.55 	15.16 	11.67 	28.20 	7.40 	2.50 	2.66 	2.34 	2.80 	4.55 	3.05 	2.28 	2.22 
2720	6.25 	5.89 	3.95 	4.42 	3.47 	2.59 	2.03 	1.76 	6.26 	-21.54 	-0.54 	-1.24 	-2.60 	-1.67 	25.20 	13.47 	781.56 	231.28 	324.12 	1381.39 	207.83 
2721	1.69 	2.34 	2.95 	2.50 	1.87 	2.31 	1.85 	1.30 	1.87 	5.12 	2.16 	4.97 	6.60 	3.21 	2.86 	2.39 	4.01 	4.68 	6.87 	-17.96 	6.01 
2722	2.07 	2.25 	3.07 	2.55 	1.82 	1.42 	1.21 	0.85 	1.55 	3.53 	1.49 	4.66 	3.46 	1.82 	1.88 	4.25 	3.51 	4.96 	4.01 	6.28 	6.51 
2723	2.47 	2.95 	6.77 	5.38 	3.83 	2.97 	2.42 	1.85 	1.99 	5.09 	2.20 	9.51 	6.13 	4.38 	2.68 	2.42 	2.71 	3.41 	2.24 	1.76 	1.44 
2724	1.95 	2.67 	3.88 	4.13 	3.07 	4.31 	4.33 	3.05 	2.25 	24.18 	11.71 	5.19 	6.34 	3.36 	1.78 	1.42 	2.12 	1.38 	1.19 	1.20 	0.85 
2725	2.07 	2.71 	4.59 	3.88 	3.44 	3.31 	2.79 	1.90 	5.52 	19.13 	4.73 	113.91 	28.69 	23.54 	20.06 	71.76 	73.28 	59.43 	25.78 	18.99 	5.00 
2726	1.70 	1.68 	2.33 	2.15 	2.00 	1.73 	1.30 	0.97 	1.75 	6.55 	2.08 	5.74 	10.00 	6.88 	5.16 	12.42 	26.69 	843.22 	-19.62 	447.01 	-16.97 
2727	3.47 	7.13 	10.64 	4.45 	2.99 	3.82 	3.45 	3.32 	5.61 	5.83 	1.67 	3.13 	3.53 	2.04 	1.53 	1.96 	3.11 	3.38 	2.16 	1.87 	1.24 
2728	4.96 	9.96 	12.82 	9.82 	7.06 	5.51 	5.00 	4.93 	7.36 	7.92 	4.78 	7.77 	7.44 	3.77 	2.68 	3.33 	3.24 	2.28 	2.65 	1.58 	1.46 
2729	2.67 	2.46 	2.54 	1.96 	1.44 	1.42 	0.96 	0.84 	3.01 	5.26 	1.35 	2.46 	1.75 	1.15 	1.18 	0.92 	1.74 	1.64 	1.24 	1.15 	0.74 
2730	3.06 	2.62 	3.81 	3.04 	2.20 	1.60 	1.34 	0.98 	1.21 	3.79 	1.84 	4.01 	5.03 	-55.44 	3.66 	2.27 	2.33 	4.21 	3.70 	3.17 	2.58 
2731	6.34 	9.03 	13.56 	6.16 	5.09 	3.93 	3.37 	3.15 	4.72 	15.41 	2.01 	4.95 	5.52 	2.96 	2.12 	1.91 	3.53 	6.42 	5.86 	3.37 	2.19 
2732	4.70 	3.94 	4.07 	2.56 	1.76 	1.42 	1.46 	1.03 	1.48 	4.31 	1.29 	1.99 	3.13 	1.74 	1.30 	1.57 	1.61 	3.36 	1.94 	2.09 	1.35 
2733	4.34 	6.03 	11.26 	10.72 	5.48 	3.38 	2.49 	3.79 	4.39 	12.43 	13.25 	-53.87 	184.73 	-7.38 	4.28 	4.08 	3.82 	5.45 	5.00 	5.58 	3.79 
2734	4.24 	4.06 	5.02 	3.50 	1.98 	2.37 	1.73 	2.54 	5.20 	4.64 	2.29 	6.15 	7.25 	5.42 	4.79 	4.95 	4.71 	4.99 	4.62 	7.79 	4.98 
2735	3.34 	5.15 	8.29 	7.12 	4.98 	3.47 	2.57 	2.15 	6.02 	12.99 	1.59 	2.92 	3.91 	1.65 	1.37 	1.02 	1.60 	1.75 	1.54 	1.65 	1.01 
2736	2.67 	2.23 	4.16 	3.25 	2.73 	2.49 	1.51 	0.87 	1.07 	3.60 	1.16 	3.24 	2.64 	1.73 	1.55 	1.72 	2.66 	3.49 	2.73 	2.28 	1.11 
2737	2.73 	2.36 	6.80 	10.80 	13.41 	14.22 	2.23 	2.76 	5.17 	15.89 	6.70 	15.20 	11.51 	5.36 	9.18 	13.90 	15.96 	13.48 	22.83 	20.12 	19.02 
